Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","150","Netherlands","5910","Export Quantity","2744","Eggs","2010","2010","tonnes","588951","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","150","Netherlands","5610","Import Quantity","2745","Honey","2000","2000","tonnes","8234","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","150","Netherlands","5610","Import Quantity","2745","Honey","2005","2005","tonnes","11517","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","150","Netherlands","5610","Import Quantity","2745","Honey","2010","2010","tonnes","10090","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","150","Netherlands","5910","Export Quantity","2745","Honey","2000","2000","tonnes","1566","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","150","Netherlands","5910","Export Quantity","2745","Honey","2005","2005","tonnes","486","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","150","Netherlands","5910","Export Quantity","2745","Honey","2010","2010","tonnes","1932","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","150","Netherlands","5610","Import Quantity","2848","Milk - Excluding Butter","2000","2000","tonnes","5028726","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","150","Netherlands","5610","Import Quantity","2848","Milk - Excluding Butter","2005","2005","tonnes","5155374","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","150","Netherlands","5610","Import Quantity","2848","Milk - Excluding Butter","2010","2010","tonnes","4926338","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","150","Netherlands","5910","Export Quantity","2848","Milk - Excluding Butter","2000","2000","tonnes","7658933","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","150","Netherlands","5910","Export Quantity","2848","Milk - Excluding Butter","2005","2005","tonnes","8117421","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","150","Netherlands","5910","Export Quantity","2848","Milk - Excluding Butter","2010","2010","tonnes","9984439","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","150","Netherlands","5610","Import Quantity","2732","Mutton & Goat Meat","2000","2000","tonnes","7544","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","150","Netherlands","5610","Import Quantity","2732","Mutton & Goat Meat","2005","2005","tonnes","9861","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","150","Netherlands","5610","Import Quantity","2732","Mutton & Goat Meat","2010","2010","tonnes","16659","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","150","Netherlands","5910","Export Quantity","2732","Mutton & Goat Meat","2000","2000","tonnes","12285","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","150","Netherlands","5910","Export Quantity","2732","Mutton & Goat Meat","2005","2005","tonnes","10758","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","150","Netherlands","5910","Export Quantity","2732","Mutton & Goat Meat","2010","2010","tonnes","15928","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","150","Netherlands","5610","Import Quantity","2733","Pigmeat","2000","2000","tonnes","120065","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","150","Netherlands","5610","Import Quantity","2733","Pigmeat","2005","2005","tonnes","286699","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","150","Netherlands","5610","Import Quantity","2733","Pigmeat","2010","2010","tonnes","359369","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","150","Netherlands","5910","Export Quantity","2733","Pigmeat","2000","2000","tonnes","877894","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","150","Netherlands","5910","Export Quantity","2733","Pigmeat","2005","2005","tonnes","962885","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","150","Netherlands","5910","Export Quantity","2733","Pigmeat","2010","2010","tonnes","1089992","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","150","Netherlands","5610","Import Quantity","2734","Poultry Meat","2000","2000","tonnes","190991","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","150","Netherlands","5610","Import Quantity","2734","Poultry Meat","2005","2005","tonnes","432284","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","150","Netherlands","5610","Import Quantity","2734","Poultry Meat","2010","2010","tonnes","598176","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","150","Netherlands","5910","Export Quantity","2734","Poultry Meat","2000","2000","tonnes","750922","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","150","Netherlands","5910","Export Quantity","2734","Poultry Meat","2005","2005","tonnes","794171","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","150","Netherlands","5910","Export Quantity","2734","Poultry Meat","2010","2010","tonnes","1142549","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","151","Netherlands Antilles (former)","5610","Import Quantity","2731","Bovine Meat","2000","2000","tonnes","1123","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","151","Netherlands Antilles (former)","5610","Import Quantity","2731","Bovine Meat","2005","2005","tonnes","845","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","151","Netherlands Antilles (former)","5610","Import Quantity","2731","Bovine Meat","2010","2010","tonnes","713","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","151","Netherlands Antilles (former)","5910","Export Quantity","2731","Bovine Meat","2000","2000","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","151","Netherlands Antilles (former)","5910","Export Quantity","2731","Bovine Meat","2005","2005","tonnes","163","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","151","Netherlands Antilles (former)","5910","Export Quantity","2731","Bovine Meat","2010","2010","tonnes","100","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","151","Netherlands Antilles (former)","5610","Import Quantity","2744","Eggs","2000","2000","tonnes","94","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","151","Netherlands Antilles (former)","5610","Import Quantity","2744","Eggs","2005","2005","tonnes","243","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","151","Netherlands Antilles (former)","5610","Import Quantity","2744","Eggs","2010","2010","tonnes","306","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","151","Netherlands Antilles (former)","5610","Import Quantity","2745","Honey","2000","2000","tonnes","6","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","151","Netherlands Antilles (former)","5610","Import Quantity","2745","Honey","2005","2005","tonnes","28","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","151","Netherlands Antilles (former)","5610","Import Quantity","2745","Honey","2010","2010","tonnes","30","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","151","Netherlands Antilles (former)","5610","Import Quantity","2848","Milk - Excluding Butter","2000","2000","tonnes","47956","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","151","Netherlands Antilles (former)","5610","Import Quantity","2848","Milk - Excluding Butter","2005","2005","tonnes","24573","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","151","Netherlands Antilles (former)","5610","Import Quantity","2848","Milk - Excluding Butter","2010","2010","tonnes","21582","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","151","Netherlands Antilles (former)","5910","Export Quantity","2848","Milk - Excluding Butter","2000","2000","tonnes","200","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","151","Netherlands Antilles (former)","5910","Export Quantity","2848","Milk - Excluding Butter","2005","2005","tonnes","78","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","151","Netherlands Antilles (former)","5910","Export Quantity","2848","Milk - Excluding Butter","2010","2010","tonnes","2","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","151","Netherlands Antilles (former)","5610","Import Quantity","2732","Mutton & Goat Meat","2000","2000","tonnes","480","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","151","Netherlands Antilles (former)","5610","Import Quantity","2732","Mutton & Goat Meat","2005","2005","tonnes","395","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","151","Netherlands Antilles (former)","5610","Import Quantity","2732","Mutton & Goat Meat","2010","2010","tonnes","460","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","151","Netherlands Antilles (former)","5910","Export Quantity","2732","Mutton & Goat Meat","2000","2000","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","151","Netherlands Antilles (former)","5910","Export Quantity","2732","Mutton & Goat Meat","2005","2005","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","151","Netherlands Antilles (former)","5910","Export Quantity","2732","Mutton & Goat Meat","2010","2010","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","151","Netherlands Antilles (former)","5610","Import Quantity","2733","Pigmeat","2000","2000","tonnes","3280","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","151","Netherlands Antilles (former)","5610","Import Quantity","2733","Pigmeat","2005","2005","tonnes","3778","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","151","Netherlands Antilles (former)","5610","Import Quantity","2733","Pigmeat","2010","2010","tonnes","5167","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","151","Netherlands Antilles (former)","5910","Export Quantity","2733","Pigmeat","2000","2000","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","151","Netherlands Antilles (former)","5910","Export Quantity","2733","Pigmeat","2005","2005","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","151","Netherlands Antilles (former)","5910","Export Quantity","2733","Pigmeat","2010","2010","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","151","Netherlands Antilles (former)","5610","Import Quantity","2734","Poultry Meat","2000","2000","tonnes","13200","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","151","Netherlands Antilles (former)","5610","Import Quantity","2734","Poultry Meat","2005","2005","tonnes","12858","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","151","Netherlands Antilles (former)","5610","Import Quantity","2734","Poultry Meat","2010","2010","tonnes","15476","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","151","Netherlands Antilles (former)","5910","Export Quantity","2734","Poultry Meat","2000","2000","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","151","Netherlands Antilles (former)","5910","Export Quantity","2734","Poultry Meat","2005","2005","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","151","Netherlands Antilles (former)","5910","Export Quantity","2734","Poultry Meat","2010","2010","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","153","New Caledonia","5610","Import Quantity","2731","Bovine Meat","2000","2000","tonnes","457","S","Standardized data"
